state,county,state_name,county_name,population,subgroup_type,subgroup,juvenile_arrest_rate,juvenile_arrest_rate_quality
36,31,New York,Essex County,37300,race-ethnicity,Other Races,NA,NA
36,31,New York,Essex County,37300,race-ethnicity,White,2038.3984,1
36,33,New York,Franklin County,50293,all,All,3299.4397,2
36,33,New York,Franklin County,50293,race-ethnicity,Black,9623.0957,2
36,33,New York,Franklin County,50293,race-ethnicity,Other Races,2853.7456,2
36,33,New York,Franklin County,50293,race-ethnicity,White,3215.8108,2
36,35,New York,Fulton County,53591,all,All,2497.8098,2
36,35,New York,Fulton County,53591,race-ethnicity,Black,68571.43,2
36,35,New York,Fulton County,53591,race-ethnicity,Other Races,NA,NA
36,35,New York,Fulton County,53591,race-ethnicity,White,2306.9128,2
36,37,New York,Genesee County,57511,all,All,2720.9414,1
36,37,New York,Genesee County,57511,race-ethnicity,Black,12470.741,1
36,37,New York,Genesee County,57511,race-ethnicity,Other Races,2620.9114,1
36,37,New York,Genesee County,57511,race-ethnicity,White,2089.938,1
36,39,New York,Greene County,47491,all,All,2564.5029,2
36,39,New York,Greene County,47491,race-ethnicity,Black,5979.5605,2
36,39,New York,Greene County,47491,race-ethnicity,Other Races,NA,NA
36,39,New York,Greene County,47491,race-ethnicity,White,2679.0718,2
36,41,New York,Hamilton County,4434,all,All,258.67465,2
36,41,New York,Hamilton County,4434,race-ethnicity,Black,NA,NA
36,41,New York,Hamilton County,4434,race-ethnicity,Other Races,NA,NA
36,41,New York,Hamilton County,4434,race-ethnicity,White,292.71347,2
36,43,New York,Herkimer County,61833,all,All,2229.9885,2
36,43,New York,Herkimer County,61833,race-ethnicity,Black,3845.3403,2
36,43,New York,Herkimer County,61833,race-ethnicity,Other Races,NA,NA
36,43,New York,Herkimer County,61833,race-ethnicity,White,2237.7144,2
36,45,New York,Jefferson County,111755,all,All,2427.7969,2
36,45,New York,Jefferson County,111755,race-ethnicity,Black,11235.04,2
36,45,New York,Jefferson County,111755,race-ethnicity,Other Races,88.580864,2
36,45,New York,Jefferson County,111755,race-ethnicity,White,2288.4143,2
36,47,New York,Kings County,2582830,all,All,NA,NA
36,47,New York,Kings County,2582830,race-ethnicity,Black,NA,NA
36,47,New York,Kings County,2582830,race-ethnicity,Other Races,NA,NA
36,47,New York,Kings County,2582830,race-ethnicity,White,NA,NA
36,49,New York,Lewis County,26447,all,All,1269.5426,1
36,49,New York,Lewis County,26447,race-ethnicity,Black,3615.7212,1
36,49,New York,Lewis County,26447,race-ethnicity,Other Races,NA,NA
36,49,New York,Lewis County,26447,race-ethnicity,White,1329.2905,1
36,51,New York,Livingston County,63227,all,All,3646.6152,2
36,51,New York,Livingston County,63227,race-ethnicity,Black,NA,NA
36,51,New York,Livingston County,63227,race-ethnicity,Other Races,1529.9878,2
36,51,New York,Livingston County,63227,race-ethnicity,White,3450.7356,2
36,53,New York,Madison County,70795,all,All,3008.0459,2
36,53,New York,Madison County,70795,race-ethnicity,Black,22197.887,2
36,53,New York,Madison County,70795,race-ethnicity,Other Races,NA,NA
36,53,New York,Madison County,70795,race-ethnicity,White,2781.8889,2
36,55,New York,Monroe County,742474,all,All,2300.0669,2
36,55,New York,Monroe County,742474,race-ethnicity,Black,6901.6348,2
36,55,New York,Monroe County,742474,race-ethnicity,Other Races,112.37007,2
36,55,New York,Monroe County,742474,race-ethnicity,White,1386.4253,2
36,57,New York,Montgomery County,49455,all,All,3024.6252,1
36,57,New York,Montgomery County,49455,race-ethnicity,Black,53333.332,1
36,57,New York,Montgomery County,49455,race-ethnicity,Other Races,NA,NA
36,57,New York,Montgomery County,49455,race-ethnicity,White,2963.2183,1
36,59,New York,Nassau County,1358343,all,All,1101.147,2
36,59,New York,Nassau County,1358343,race-ethnicity,Black,3248.7148,2
36,59,New York,Nassau County,1358343,race-ethnicity,Other Races,227.27272,2
36,59,New York,Nassau County,1358343,race-ethnicity,White,984.25842,2
36,61,New York,New York County,1628701,all,All,123.53769,2
36,61,New York,New York County,1628701,race-ethnicity,Black,197.28499,2
36,61,New York,New York County,1628701,race-ethnicity,Other Races,25.127996,2
36,61,New York,New York County,1628701,race-ethnicity,White,97.590271,2
36,63,New York,Niagara County,210433,all,All,2515.6384,2
36,63,New York,Niagara County,210433,race-ethnicity,Black,14821.883,2
36,63,New York,Niagara County,210433,race-ethnicity,Other Races,438.35617,2
36,63,New York,Niagara County,210433,race-ethnicity,White,1572.4607,2
36,65,New York,Oneida County,229577,all,All,4379.8491,2
36,65,New York,Oneida County,229577,race-ethnicity,Black,14805.904,2
36,65,New York,Oneida County,229577,race-ethnicity,Other Races,560.78705,2
36,65,New York,Oneida County,229577,race-ethnicity,White,3721.8188,2
36,67,New York,Onondaga County,461809,all,All,3621.7827,2
36,67,New York,Onondaga County,461809,race-ethnicity,Black,12153.141,2
36,67,New York,Onondaga County,461809,race-ethnicity,Other Races,664.49994,2
36,67,New York,Onondaga County,461809,race-ethnicity,White,1996.7118,2
36,69,New York,Ontario County,109864,all,All,3011.3335,2
36,69,New York,Ontario County,109864,race-ethnicity,Black,27147.564,2
36,69,New York,Ontario County,109864,race-ethnicity,Other Races,2221.9443,2
36,69,New York,Ontario County,109864,race-ethnicity,White,2421.5974,2
36,71,New York,Orange County,381951,all,All,2465.4329,2
36,71,New York,Orange County,381951,race-ethnicity,Black,6080.2524,2
36,71,New York,Orange County,381951,race-ethnicity,Other Races,24.003841,2
36,71,New York,Orange County,381951,race-ethnicity,White,2444.5725,2
36,73,New York,Orleans County,40612,all,All,3767.4539,1
36,73,New York,Orleans County,40612,race-ethnicity,Black,19527.043,1
36,73,New York,Orleans County,40612,race-ethnicity,Other Races,NA,NA
36,73,New York,Orleans County,40612,race-ethnicity,White,3332.7407,1
36,75,New York,Oswego County,117898,all,All,2519.0029,2
36,75,New York,Oswego County,117898,race-ethnicity,Black,32203.391,2
36,75,New York,Oswego County,117898,race-ethnicity,Other Races,NA,NA
36,75,New York,Oswego County,117898,race-ethnicity,White,2455.7239,2
36,77,New York,Otsego County,59749,all,All,1728.4497,2
36,77,New York,Otsego County,59749,race-ethnicity,Black,13612.514,2
36,77,New York,Otsego County,59749,race-ethnicity,Other Races,NA,NA
36,77,New York,Otsego County,59749,race-ethnicity,White,1551.3468,2
36,79,New York,Putnam County,98892,all,All,1045.8505,2
36,79,New York,Putnam County,98892,race-ethnicity,Black,4120.8794,2
36,79,New York,Putnam County,98892,race-ethnicity,Other Races,56.01535,2
36,79,New York,Putnam County,98892,race-ethnicity,White,1162.7131,2
36,81,New York,Queens County,2278906,all,All,NA,NA
36,81,New York,Queens County,2278906,race-ethnicity,Black,NA,NA
36,81,New York,Queens County,2278906,race-ethnicity,Other Races,NA,NA
36,81,New York,Queens County,2278906,race-ethnicity,White,NA,NA
36,83,New York,Rensselaer County,159442,all,All,2456.7056,2
36,83,New York,Rensselaer County,159442,race-ethnicity,Black,14604.651,2
36,83,New York,Rensselaer County,159442,race-ethnicity,Other Races,311.28406,2
36,83,New York,Rensselaer County,159442,race-ethnicity,White,1650.981,2
36,85,New York,Richmond County,476179,all,All,NA,NA
36,85,New York,Richmond County,476179,race-ethnicity,Black,NA,NA
36,85,New York,Richmond County,476179,race-ethnicity,Other Races,NA,NA
36,85,New York,Richmond County,476179,race-ethnicity,White,NA,NA
36,87,New York,Rockland County,325695,all,All,1141.438,2
36,87,New York,Rockland County,325695,race-ethnicity,Black,2069.5364,2
36,87,New York,Rockland County,325695,race-ethnicity,Other Races,139.84058,2
36,87,New York,Rockland County,325695,race-ethnicity,White,1215.969,2
36,89,New York,St. Lawrence County,108047,all,All,1999.6173,2
36,89,New York,St. Lawrence County,108047,race-ethnicity,Black,13392.857,2
36,89,New York,St. Lawrence County,108047,race-ethnicity,Other Races,6535.9478,2
36,89,New York,St. Lawrence County,108047,race-ethnicity,White,1796.4072,2
36,91,New York,Saratoga County,230163,all,All,1571.2013,1
36,91,New York,Saratoga County,230163,race-ethnicity,Black,61111.109,1
36,91,New York,Saratoga County,230163,race-ethnicity,Other Races,329.5979,1
36,91,New York,Saratoga County,230163,race-ethnicity,White,1535.6431,1
36,93,New York,Schenectady County,155350,all,All,3667.0874,2
36,93,New York,Schenectady County,155350,race-ethnicity,Black,16980.023,2
36,93,New York,Schenectady County,155350,race-ethnicity,Other Races,105.37408,2
36,93,New York,Schenectady County,155350,race-ethnicity,White,1847.6833,2
36,95,New York,Schoharie County,31097,all,All,2330.9248,2
36,95,New York,Schoharie County,31097,race-ethnicity,Black,16479.895,2
36,95,New York,Schoharie County,31097,race-ethnicity,Other Races,NA,NA
36,95,New York,Schoharie County,31097,race-ethnicity,White,2126.7029,2
36,97,New York,Schuyler County,17912,all,All,633.64258,1
36,97,New York,Schuyler County,17912,race-ethnicity,Black,NA,NA
36,97,New York,Schuyler County,17912,race-ethnicity,Other Races,NA,NA
36,97,New York,Schuyler County,17912,race-ethnicity,White,656.45923,1
36,99,New York,Seneca County,34300,all,All,2598.729,2
36,99,New York,Seneca County,34300,race-ethnicity,Black,12038.04,2
36,99,New York,Seneca County,34300,race-ethnicity,Other Races,NA,NA
36,99,New York,Seneca County,34300,race-ethnicity,White,2217.3145,2
36,101,New York,Steuben County,95796,all,All,2281.459,2
36,101,New York,Steuben County,95796,race-ethnicity,Black,12755.668,2
36,101,New York,Steuben County,95796,race-ethnicity,Other Races,NA,NA
36,101,New York,Steuben County,95796,race-ethnicity,White,1974.1045,2
36,103,New York,Suffolk County,1481093,all,All,1158.005,2
36,103,New York,Suffolk County,1481093,race-ethnicity,Black,3824.3948,2
36,103,New York,Suffolk County,1481093,race-ethnicity,Other Races,84.355827,2
36,103,New York,Suffolk County,1481093,race-ethnicity,White,1067.1083,2
36,105,New York,Sullivan County,75498,all,All,2923.5933,2
36,105,New York,Sullivan County,75498,race-ethnicity,Black,11813.698,2
36,105,New York,Sullivan County,75498,race-ethnicity,Other Races,NA,NA
36,105,New York,Sullivan County,75498,race-ethnicity,White,3296.7539,2
36,107,New York,Tioga County,48560,all,All,1837.9078,1
36,107,New York,Tioga County,48560,race-ethnicity,Black,NA,NA
36,107,New York,Tioga County,48560,race-ethnicity,Other Races,NA,NA
36,107,New York,Tioga County,48560,race-ethnicity,White,1654.889,1
36,109,New York,Tompkins County,102793,all,All,3011.636,2
36,109,New York,Tompkins County,102793,race-ethnicity,Black,10505.051,2
36,109,New York,Tompkins County,102793,race-ethnicity,Other Races,2444.4443,2
36,109,New York,Tompkins County,102793,race-ethnicity,White,2224.9438,2
36,111,New York,Ulster County,178599,all,All,2849.8611,2
36,111,New York,Ulster County,178599,race-ethnicity,Black,11864.714,2
36,111,New York,Ulster County,178599,race-ethnicity,Other Races,33.960205,2
36,111,New York,Ulster County,178599,race-ethnicity,White,2766.8574,2
36,113,New York,Warren County,64265,all,All,3263.7896,2
36,113,New York,Warren County,64265,race-ethnicity,Black,NA,NA
36,113,New York,Warren County,64265,race-ethnicity,Other Races,NA,NA
36,113,New York,Warren County,64265,race-ethnicity,White,3210.7283,2
36,115,New York,Washington County,61197,all,All,3527.6594,1
36,115,New York,Washington County,61197,race-ethnicity,Black,NA,NA
36,115,New York,Washington County,61197,race-ethnicity,Other Races,474.60846,1
36,115,New York,Washington County,61197,race-ethnicity,White,3477.781,1
36,117,New York,Wayne County,90064,all,All,2746.04,2
36,117,New York,Wayne County,90064,race-ethnicity,Black,9471.4707,2
36,117,New York,Wayne County,90064,race-ethnicity,Other Races,NA,NA
36,117,New York,Wayne County,90064,race-ethnicity,White,2587.5786,2
36,119,New York,Westchester County,967612,all,All,1425.2809,2
36,119,New York,Westchester County,967612,race-ethnicity,Black,4118.7056,2
36,119,New York,Westchester County,967612,race-ethnicity,Other Races,30.801483,2
36,119,New York,Westchester County,967612,race-ethnicity,White,1264.2289,2
36,121,New York,Wyoming County,40085,all,All,1978.3197,2
36,121,New York,Wyoming County,40085,race-ethnicity,Black,NA,NA
36,121,New York,Wyoming County,40085,race-ethnicity,Other Races,NA,NA
36,121,New York,Wyoming County,40085,race-ethnicity,White,2040.1804,2
36,123,New York,Yates County,24841,all,All,3593.1946,1
36,123,New York,Yates County,24841,race-ethnicity,Black,11022.32,1
36,123,New York,Yates County,24841,race-ethnicity,Other Races,NA,NA
36,123,New York,Yates County,24841,race-ethnicity,White,3695.1816,1
37,1,North Carolina,Alamance County,166436,all,All,1794.8427,2
37,1,North Carolina,Alamance County,166436,race-ethnicity,Black,3497.8914,2
37,1,North Carolina,Alamance County,166436,race-ethnicity,Other Races,NA,NA
37,1,North Carolina,Alamance County,166436,race-ethnicity,White,1570.0267,2
37,3,North Carolina,Alexander County,37353,all,All,1942.8578,1
37,3,North Carolina,Alexander County,37353,race-ethnicity,Black,6299.2622,1
37,3,North Carolina,Alexander County,37353,race-ethnicity,Other Races,260.14838,1
37,3,North Carolina,Alexander County,37353,race-ethnicity,White,1973.1235,1
37,5,North Carolina,Alleghany County,11161,all,All,84.874519,2
37,5,North Carolina,Alleghany County,11161,race-ethnicity,Black,NA,NA
37,5,North Carolina,Alleghany County,11161,race-ethnicity,Other Races,NA,NA
37,5,North Carolina,Alleghany County,11161,race-ethnicity,White,199.66776,2
37,7,North Carolina,Anson County,24877,all,All,3228.8655,2
37,7,North Carolina,Anson County,24877,race-ethnicity,Black,10330.703,2
37,7,North Carolina,Anson County,24877,race-ethnicity,Other Races,2462.46,2
37,7,North Carolina,Anson County,24877,race-ethnicity,White,602.20648,2
37,9,North Carolina,Ashe County,27109,all,All,471.405,2
37,9,North Carolina,Ashe County,27109,race-ethnicity,Black,NA,NA
37,9,North Carolina,Ashe County,27109,race-ethnicity,Other Races,NA,NA
37,9,North Carolina,Ashe County,27109,race-ethnicity,White,437.45026,2
37,11,North Carolina,Avery County,17505,all,All,1320.0624,2
37,11,North Carolina,Avery County,17505,race-ethnicity,Black,NA,NA
37,11,North Carolina,Avery County,17505,race-ethnicity,Other Races,3244.1199,2
37,11,North Carolina,Avery County,17505,race-ethnicity,White,1280.1008,2
37,13,North Carolina,Beaufort County,47079,all,All,5266.7183,2
37,13,North Carolina,Beaufort County,47079,race-ethnicity,Black,23286.84,2
37,13,North Carolina,Beaufort County,47079,race-ethnicity,Other Races,NA,NA
37,13,North Carolina,Beaufort County,47079,race-ethnicity,White,2347.8835,2
37,15,North Carolina,Bertie County,19026,all,All,900.625,2
37,15,North Carolina,Bertie County,19026,race-ethnicity,Black,2675.5046,2
37,15,North Carolina,Bertie County,19026,race-ethnicity,Other Races,1319.1221,2
37,15,North Carolina,Bertie County,19026,race-ethnicity,White,NA,NA
37,17,North Carolina,Bladen County,33190,all,All,NA,NA
37,17,North Carolina,Bladen County,33190,race-ethnicity,Black,NA,NA
37,17,North Carolina,Bladen County,33190,race-ethnicity,Other Races,NA,NA
37,17,North Carolina,Bladen County,33190,race-ethnicity,White,NA,NA
37,19,North Carolina,Brunswick County,136744,all,All,859.63403,2
37,19,North Carolina,Brunswick County,136744,race-ethnicity,Black,2034.4288,2
37,19,North Carolina,Brunswick County,136744,race-ethnicity,Other Races,90.090088,2
37,19,North Carolina,Brunswick County,136744,race-ethnicity,White,875.82111,2
37,21,North Carolina,Buncombe County,259103,all,All,828.49677,2
37,21,North Carolina,Buncombe County,259103,race-ethnicity,Black,4158.6694,2
37,21,North Carolina,Buncombe County,259103,race-ethnicity,Other Races,NA,NA
37,21,North Carolina,Buncombe County,259103,race-ethnicity,White,635.78094,2
37,23,North Carolina,Burke County,90382,all,All,3261.0706,2
37,23,North Carolina,Burke County,90382,race-ethnicity,Black,6540.6079,2
37,23,North Carolina,Burke County,90382,race-ethnicity,Other Races,NA,NA
37,23,North Carolina,Burke County,90382,race-ethnicity,White,3406.9736,2
37,25,North Carolina,Cabarrus County,211342,all,All,2482.6943,1
37,25,North Carolina,Cabarrus County,211342,race-ethnicity,Black,5734.7935,1
37,25,North Carolina,Cabarrus County,211342,race-ethnicity,Other Races,20.556252,1
37,25,North Carolina,Cabarrus County,211342,race-ethnicity,White,2182.9521,1
37,27,North Carolina,Caldwell County,82029,all,All,1489.377,2
37,27,North Carolina,Caldwell County,82029,race-ethnicity,Black,5281.6714,2
37,27,North Carolina,Caldwell County,82029,race-ethnicity,Other Races,116.33263,2
37,27,North Carolina,Caldwell County,82029,race-ethnicity,White,1735.7457,2
37,29,North Carolina,Camden County,10710,all,All,87.568741,2
37,29,North Carolina,Camden County,10710,race-ethnicity,Black,NA,NA
37,29,North Carolina,Camden County,10710,race-ethnicity,Other Races,NA,NA
37,29,North Carolina,Camden County,10710,race-ethnicity,White,143.0345,2
37,31,North Carolina,Carteret County,69524,all,All,2522.3767,2
37,31,North Carolina,Carteret County,69524,race-ethnicity,Black,3717.5671,2
37,31,North Carolina,Carteret County,69524,race-ethnicity,Other Races,310.9917,2
37,31,North Carolina,Carteret County,69524,race-ethnicity,White,2565.6814,2
37,33,North Carolina,Caswell County,22698,all,All,870.87897,1
37,33,North Carolina,Caswell County,22698,race-ethnicity,Black,2344.501,1
37,33,North Carolina,Caswell County,22698,race-ethnicity,Other Races,NA,NA
37,33,North Carolina,Caswell County,22698,race-ethnicity,White,467.94736,1
37,35,North Carolina,Catawba County,158652,all,All,1564.6907,2
37,35,North Carolina,Catawba County,158652,race-ethnicity,Black,7315.5215,2
37,35,North Carolina,Catawba County,158652,race-ethnicity,Other Races,43.582481,2
37,35,North Carolina,Catawba County,158652,race-ethnicity,White,1508.1405,2
37,37,North Carolina,Chatham County,73139,all,All,2249.1492,2
37,37,North Carolina,Chatham County,73139,race-ethnicity,Black,10639.126,2
37,37,North Carolina,Chatham County,73139,race-ethnicity,Other Races,NA,NA
37,37,North Carolina,Chatham County,73139,race-ethnicity,White,1660.3926,2
37,39,North Carolina,Cherokee County,28383,all,All,979.72437,2
37,39,North Carolina,Cherokee County,28383,race-ethnicity,Black,77519.383,2
37,39,North Carolina,Cherokee County,28383,race-ethnicity,Other Races,3982.1599,2
37,39,North Carolina,Cherokee County,28383,race-ethnicity,White,653.19672,2
37,41,North Carolina,Chowan County,14029,all,All,2716.6692,1
37,41,North Carolina,Chowan County,14029,race-ethnicity,Black,6082.7578,1
37,41,North Carolina,Chowan County,14029,race-ethnicity,Other Races,NA,NA
37,41,North Carolina,Chowan County,14029,race-ethnicity,White,1254.0466,1
37,43,North Carolina,Clay County,11139,all,All,481.46365,1
